id,spacegroup,density,energy,minimization_step,trial_number,minimization_time,metadata
ttbi-QR-86-16985-3,86,1.1389,-131.3584,3,16985,24.10094928741455,
ttbi-QR-15-20845-3,15,0.9682,-131.3506,3,20845,16.824135065078735,
ttbi-QR-2-15402-3,2,0.8211,-131.3447,3,15402,11.060527086257935,
ttbi-QR-88-30491-3,88,0.6774,-131.3431,3,30491,47.53313755989075,
ttbi-QR-13-23623-3,13,0.7874,-131.3409,3,23623,11.995662450790405,
ttbi-QR-88-869-3,88,1.0333,-131.3408,3,869,36.89263558387756,
ttbi-QR-60-430-3,60,1.0577,-131.3379,3,430,33.4426007270813,
ttbi-QR-13-201-3,13,1.0313,-131.3374,3,201,18.10989284515381,
ttbi-QR-15-2908-3,15,1.1159,-131.3311,3,2908,20.75390934944153,
ttbi-QR-148-7690-3,148,1.1197,-131.3294,3,7690,35.871108293533325,
ttbi-QR-88-12759-3,88,1.0316,-131.3196,3,12759,26.571575164794922,
ttbi-QR-14-8977-3,14,0.8641,-131.3141,3,8977,12.684852600097656,
ttbi-QR-96-9627-3,96,0.8919,-131.2948,3,9627,80.49418425559998,
ttbi-QR-15-21955-3,15,0.6356,-131.2932,3,21955,15.406803607940674,
ttbi-QR-13-4183-3,13,0.5448,-131.2713,3,4183,10.866939783096313,
ttbi-QR-86-16781-3,86,1.0948,-131.2693,3,16781,53.08591842651367,
ttbi-QR-169-1660-3,169,0.9062,-131.2665,3,1660,16.60410737991333,
ttbi-QR-14-12734-3,14,1.0042,-131.2591,3,12734,15.993459463119507,
ttbi-QR-13-15930-3,13,0.7748,-131.2519,3,15930,40.57533884048462,
ttbi-QR-15-10634-3,15,0.9043,-131.2458,3,10634,17.38713574409485,
ttbi-QR-20-24706-3,20,1.1698,-131.24,3,24706,19.823766231536865,
ttbi-QR-60-17740-3,60,0.8023,-131.2396,3,17740,25.955009937286377,
ttbi-QR-9-9386-3,9,1.0137,-131.2376,3,9386,7.204118728637695,
ttbi-QR-76-10396-3,76,1.0852,-131.2369,3,10396,12.953186273574829,
ttbi-QR-43-14947-3,43,0.9963,-131.2363,3,14947,19.97999382019043,
ttbi-QR-86-27983-3,86,1.022,-131.2317,3,27983,74.55072736740112,
ttbi-QR-4-4626-3,4,1.0553,-131.2299,3,4626,7.156554698944092,
ttbi-QR-14-13525-3,14,1.0733,-131.2291,3,13525,33.976219177246094,
ttbi-QR-15-19298-3,15,1.0759,-131.2106,3,19298,18.04100513458252,
ttbi-QR-5-9306-3,5,0.9229,-131.2089,3,9306,6.98619818687439,
ttbi-QR-1-3599-3,1,0.7069,-131.1823,3,3599,5.125837802886963,
ttbi-QR-88-14701-3,88,0.6887,-131.1811,3,14701,23.915974617004395,
ttbi-QR-15-15141-3,15,0.8126,-131.167,3,15141,13.795820236206055,
ttbi-QR-43-10378-3,43,1.0281,-131.1559,3,10378,15.077043771743774,
ttbi-QR-60-15642-3,60,0.407,-131.1525,3,15642,17.432218313217163,
ttbi-QR-148-2270-3,148,1.0163,-131.148,3,2270,24.84524393081665,
ttbi-QR-9-1545-3,9,1.0614,-131.1342,3,1545,9.554575681686401,
ttbi-QR-61-2401-3,61,1.0472,-131.1313,3,2401,38.562703371047974,
ttbi-QR-61-91-3,61,0.9612,-131.1311,3,91,72.51069712638855,
ttbi-QR-13-12061-3,13,0.9362,-131.1266,3,12061,15.731407880783081,
ttbi-QR-96-14979-3,96,1.0277,-131.1205,3,14979,31.617880821228027,
ttbi-QR-33-6759-3,33,1.138,-131.1142,3,6759,16.650551557540894,
ttbi-QR-15-3009-3,15,1.0567,-131.1126,3,3009,13.191972732543945,
ttbi-QR-60-14506-3,60,1.0466,-131.1076,3,14506,34.09694528579712,
ttbi-QR-9-3578-3,9,0.8842,-131.1011,3,3578,6.228094577789307,
ttbi-QR-14-3690-3,14,1.0241,-131.0987,3,3690,19.56708526611328,
ttbi-QR-15-3875-3,15,1.1212,-131.0954,3,3875,17.862221717834473,
ttbi-QR-88-1795-3,88,0.867,-131.0929,3,1795,73.98215961456299,
ttbi-QR-169-6974-3,169,1.0849,-131.0804,3,6974,18.15748906135559,
ttbi-QR-15-16975-3,15,0.7494,-131.0751,3,16975,11.780123949050903,
ttbi-QR-61-12874-3,61,1.0902,-131.0723,3,12874,33.9076726436615,
ttbi-QR-56-2048-3,56,0.7645,-131.0716,3,2048,28.545984268188477,
ttbi-QR-14-10179-3,14,0.7663,-131.0709,3,10179,12.479880809783936,
ttbi-QR-15-11759-3,15,0.7194,-131.0683,3,11759,14.12333631515503,
ttbi-QR-14-7347-3,14,0.631,-131.067,3,7347,11.66538405418396,
ttbi-QR-15-16355-3,15,0.7628,-131.0661,3,16355,98.10826015472412,
ttbi-QR-60-8867-3,60,0.8428,-131.0605,3,8867,111.27726244926453,
ttbi-QR-60-7579-3,60,0.8564,-131.0597,3,7579,49.49072885513306,
ttbi-QR-15-17621-3,15,0.8418,-131.0572,3,17621,16.70424485206604,
ttbi-QR-15-9169-3,15,1.136,-131.0559,3,9169,21.24485683441162,
ttbi-QR-43-2123-3,43,0.7834,-131.0379,3,2123,42.40184235572815,
ttbi-QR-60-14201-3,60,1.0438,-131.0365,3,14201,33.298298835754395,
ttbi-QR-88-31527-3,88,1.1796,-131.0265,3,31527,36.043891191482544,
ttbi-QR-56-12694-3,56,0.6333,-131.0178,3,12694,24.980826139450073,
ttbi-QR-148-18890-3,148,0.7867,-131.0159,3,18890,23.86116623878479,
ttbi-QR-61-2125-3,61,0.8268,-131.0129,3,2125,24.533565044403076,
ttbi-QR-15-9633-3,15,0.7684,-131.0081,3,9633,12.764325380325317,
ttbi-QR-60-4745-3,60,1.0419,-131.0072,3,4745,52.45920252799988,
ttbi-QR-60-20244-3,60,0.9517,-131.0007,3,20244,53.02664351463318,
ttbi-QR-13-1414-3,13,0.8655,-130.997,3,1414,48.27930212020874,
ttbi-QR-14-2575-3,14,0.9385,-130.9969,3,2575,18.039501190185547,
ttbi-QR-86-18111-3,86,1.1964,-130.9951,3,18111,37.02825450897217,
ttbi-QR-148-4070-3,148,1.0389,-130.9896,3,4070,25.572509288787842,
ttbi-QR-148-7036-3,148,0.9383,-130.9823,3,7036,33.15933537483215,
ttbi-QR-15-18354-3,15,1.2134,-130.9795,3,18354,39.215068101882935,
ttbi-QR-148-7710-3,148,0.772,-130.9769,3,7710,24.663459300994873,
ttbi-QR-14-12265-3,14,0.971,-130.9602,3,12265,15.908025979995728,
ttbi-QR-13-23794-3,13,0.6338,-130.9554,3,23794,29.010454416275024,
ttbi-QR-43-10016-3,43,0.9279,-130.9548,3,10016,15.155724048614502,
ttbi-QR-88-22742-3,88,0.8031,-130.9534,3,22742,124.43306040763855,
ttbi-QR-56-14558-3,56,0.9886,-130.9534,3,14558,37.55096483230591,
ttbi-QR-148-1012-3,148,1.0456,-130.9517,3,1012,26.272447109222412,
ttbi-QR-60-21187-3,60,0.9953,-130.9483,3,21187,41.0458984375,
ttbi-QR-13-19049-3,13,0.9442,-130.9426,3,19049,30.760396003723145,
ttbi-QR-169-8415-3,169,0.8864,-130.9398,3,8415,19.164958953857422,
ttbi-QR-61-12893-3,61,1.0423,-130.9374,3,12893,29.86544632911682,
ttbi-QR-88-5335-3,88,0.9858,-130.9366,3,5335,28.568553924560547,
ttbi-QR-56-20161-3,56,0.7949,-130.935,3,20161,31.034549474716187,
ttbi-QR-15-3846-3,15,0.8993,-130.9345,3,3846,15.428593397140503,
ttbi-QR-56-7404-3,56,0.8598,-130.9336,3,7404,26.00123119354248,
ttbi-QR-61-8626-3,61,1.311,-130.9299,3,8626,34.136473655700684,
ttbi-QR-56-11091-3,56,0.8742,-130.9232,3,11091,28.159687042236328,
ttbi-QR-61-10608-3,61,0.9651,-130.9223,3,10608,28.13521695137024,
ttbi-QR-4-4207-3,4,1.0116,-130.9178,3,4207,7.330211162567139,
ttbi-QR-43-9711-3,43,0.4129,-130.9136,3,9711,17.932715892791748,
ttbi-QR-61-10516-3,61,1.0228,-130.9066,3,10516,28.943569660186768,
ttbi-QR-56-15308-3,56,0.9329,-130.9008,3,15308,25.794718027114868,
ttbi-QR-13-24208-3,13,0.5717,-130.8814,3,24208,27.60930037498474,
ttbi-QR-88-169-3,88,0.8941,-130.8803,3,169,33.02248501777649,
ttbi-QR-86-11666-3,86,0.9972,-130.8714,3,11666,109.94977521896362,
ttbi-QR-88-33754-3,88,0.8515,-130.8706,3,33754,26.908919095993042,
ttbi-QR-13-13009-3,13,0.811,-130.8658,3,13009,15.208470106124878,
ttbi-QR-60-4138-3,60,0.7754,-130.8631,3,4138,36.43594431877136,
ttbi-QR-56-6662-3,56,1.088,-130.8599,3,6662,32.71084690093994,
ttbi-QR-29-5808-3,29,0.7961,-130.8588,3,5808,12.096484899520874,
ttbi-QR-15-15035-3,15,0.813,-130.8564,3,15035,16.61512780189514,
ttbi-QR-86-24678-3,86,0.9641,-130.8556,3,24678,57.021982192993164,
ttbi-QR-61-4997-3,61,0.7474,-130.8356,3,4997,41.359222650527954,
ttbi-QR-20-28805-3,20,0.4719,-130.8338,3,28805,10.256688356399536,
ttbi-QR-14-10048-3,14,1.0392,-130.8338,3,10048,22.161852836608887,
ttbi-QR-56-20389-3,56,1.0304,-130.8244,3,20389,27.562440633773804,
ttbi-QR-61-10656-3,61,1.1256,-130.8213,3,10656,32.438541650772095,
ttbi-QR-15-15174-3,15,1.0448,-130.8207,3,15174,15.913870811462402,
ttbi-QR-15-13842-3,15,0.7993,-130.8141,3,13842,13.19357681274414,
ttbi-QR-14-12830-3,14,1.0029,-130.8089,3,12830,27.88324761390686,
ttbi-QR-15-18843-3,15,1.1125,-130.8052,3,18843,19.511731147766113,
ttbi-QR-5-19261-3,5,0.725,-130.8004,3,19261,5.879626989364624,
ttbi-QR-88-16965-3,88,1.1081,-130.7991,3,16965,39.626546144485474,
ttbi-QR-2-9668-3,2,0.9349,-130.7928,3,9668,6.557410955429077,
ttbi-QR-61-9591-3,61,1.0351,-130.7914,3,9591,32.77713489532471,
ttbi-QR-13-15012-3,13,0.9324,-130.7843,3,15012,19.65285897254944,
ttbi-QR-60-18178-3,60,0.6792,-130.7828,3,18178,57.86468291282654,
ttbi-QR-7-9094-3,7,0.7534,-130.7825,3,9094,6.238187313079834,
ttbi-QR-14-2856-3,14,1.0268,-130.7746,3,2856,17.64804744720459,
ttbi-QR-13-8750-3,13,1.1231,-130.7669,3,8750,18.82647395133972,
ttbi-QR-61-4074-3,61,1.1102,-130.7655,3,4074,94.88437342643738,
ttbi-QR-148-18952-3,148,0.9826,-130.7626,3,18952,26.545045375823975,
ttbi-QR-20-22901-3,20,0.5812,-130.7613,3,22901,12.73260498046875,
ttbi-QR-86-23123-3,86,0.8099,-130.7574,3,23123,26.024904251098633,
ttbi-QR-14-14437-3,14,0.7293,-130.7553,3,14437,13.601027488708496,
ttbi-QR-60-8489-3,60,1.1452,-130.7539,3,8489,42.18934464454651,
ttbi-QR-19-5146-3,19,0.7283,-130.7462,3,5146,16.63792657852173,
ttbi-QR-60-4108-3,60,1.042,-130.7444,3,4108,31.257134675979614,
ttbi-QR-43-13262-3,43,0.6725,-130.7432,3,13262,12.856936693191528,
ttbi-QR-56-11903-3,56,0.8441,-130.7418,3,11903,29.866121530532837,
ttbi-QR-56-19883-3,56,1.1322,-130.7137,3,19883,33.68866539001465,
ttbi-QR-13-3752-3,13,0.9373,-130.713,3,3752,13.296875,
ttbi-QR-15-18403-3,15,0.8904,-130.7074,3,18403,21.59647846221924,
ttbi-QR-9-2091-3,9,0.8537,-130.701,3,2091,7.442657947540283,
ttbi-QR-15-21162-3,15,1.0395,-130.7004,3,21162,14.80744218826294,
ttbi-QR-88-27289-3,88,1.0653,-130.6994,3,27289,28.700754404067993,
ttbi-QR-33-1201-3,33,1.0862,-130.6971,3,1201,15.196415424346924,
ttbi-QR-169-6244-3,169,0.6672,-130.6967,3,6244,14.36603593826294,
ttbi-QR-88-22775-3,88,0.7307,-130.6873,3,22775,58.470099210739136,
ttbi-QR-169-5861-3,169,0.5312,-130.678,3,5861,18.544817209243774,
ttbi-QR-88-8522-3,88,1.1016,-130.676,3,8522,30.33711314201355,
ttbi-QR-88-37004-3,88,0.7724,-130.6743,3,37004,25.806219339370728,
ttbi-QR-2-19004-3,2,0.6228,-130.6708,3,19004,6.987115859985352,
ttbi-QR-43-2565-3,43,1.0445,-130.6686,3,2565,13.852933406829834,
ttbi-QR-2-11497-3,2,1.0064,-130.6575,3,11497,11.813627243041992,
ttbi-QR-9-1449-3,9,0.9702,-130.6505,3,1449,8.485363245010376,
ttbi-QR-88-4052-3,88,0.9578,-130.6455,3,4052,30.165514945983887,
ttbi-QR-15-16168-3,15,0.6567,-130.6351,3,16168,14.91752815246582,
ttbi-QR-148-16233-3,148,0.9517,-130.6349,3,16233,26.647064208984375,
ttbi-QR-56-6210-3,56,0.9465,-130.63,3,6210,34.25183606147766,
ttbi-QR-15-14342-3,15,0.8677,-130.6212,3,14342,34.48191690444946,
ttbi-QR-148-7272-3,148,0.876,-130.6192,3,7272,26.974047660827637,
ttbi-QR-33-537-3,33,0.9512,-130.6147,3,537,13.352909326553345,
ttbi-QR-15-12525-3,15,0.5627,-130.6135,3,12525,60.93519926071167,
ttbi-QR-56-22068-3,56,0.9615,-130.6134,3,22068,40.24662780761719,
ttbi-QR-56-14538-3,56,1.0754,-130.6088,3,14538,34.75574612617493,
ttbi-QR-148-11107-3,148,1.0723,-130.604,3,11107,26.002156257629395,
ttbi-QR-56-4342-3,56,1.1631,-130.6012,3,4342,38.30491757392883,
ttbi-QR-15-10400-3,15,0.828,-130.5987,3,10400,17.517802476882935,
ttbi-QR-43-8571-3,43,1.1206,-130.5986,3,8571,16.779353857040405,
ttbi-QR-148-13427-3,148,0.6924,-130.5881,3,13427,18.289037704467773,
ttbi-QR-56-3618-3,56,1.1235,-130.5721,3,3618,34.69300055503845,
ttbi-QR-86-16749-3,86,1.1341,-130.5667,3,16749,33.219482421875,
ttbi-QR-9-8726-3,9,0.9385,-130.5633,3,8726,8.046950817108154,
ttbi-QR-14-9604-3,14,0.8568,-130.5592,3,9604,12.074036359786987,
ttbi-QR-13-12599-3,13,0.5235,-130.5559,3,12599,10.325266599655151,
ttbi-QR-60-14047-3,60,0.9067,-130.5553,3,14047,31.125574588775635,
ttbi-QR-15-5110-3,15,0.6789,-130.5546,3,5110,14.604240417480469,
ttbi-QR-43-7507-3,43,0.9838,-130.5534,3,7507,12.469062805175781,
ttbi-QR-15-500-3,15,0.9789,-130.5448,3,500,14.805058479309082,
ttbi-QR-20-18562-3,20,0.883,-130.541,3,18562,14.897808313369751,
ttbi-QR-60-11145-3,60,0.8097,-130.5333,3,11145,27.03423237800598,
ttbi-QR-60-9093-3,60,0.7401,-130.5306,3,9093,25.46457266807556,
ttbi-QR-60-5393-3,60,0.8524,-130.5287,3,5393,31.389497756958008,
ttbi-QR-2-16537-3,2,0.4633,-130.5257,3,16537,9.370644569396973,
ttbi-QR-169-7691-3,169,0.871,-130.5144,3,7691,18.156988382339478,
ttbi-QR-2-5527-3,2,0.8234,-130.5131,3,5527,8.972689151763916,
ttbi-QR-33-8799-3,33,1.0119,-130.5104,3,8799,14.847686052322388,
ttbi-QR-43-15207-3,43,1.0742,-130.5102,3,15207,18.87769627571106,
ttbi-QR-15-20099-3,15,0.9578,-130.5086,3,20099,15.346410036087036,
ttbi-QR-148-2194-3,148,1.0664,-130.4987,3,2194,28.449514627456665,
ttbi-QR-15-14995-3,15,0.7862,-130.4959,3,14995,13.290472269058228,
ttbi-QR-61-12989-3,61,1.3599,-130.4933,3,12989,38.723960161209106,
ttbi-QR-4-5172-3,4,0.9227,-130.4904,3,5172,23.146033763885498,
ttbi-QR-96-14715-3,96,1.0111,-130.4856,3,14715,32.160192251205444,
ttbi-QR-60-8376-3,60,1.04,-130.4749,3,8376,36.97979521751404,
ttbi-QR-60-10887-3,60,1.0502,-130.4736,3,10887,35.885796308517456,
ttbi-QR-43-8006-3,43,1.043,-130.4699,3,8006,27.049104690551758,
ttbi-QR-96-15323-3,96,1.115,-130.4556,3,15323,30.04476284980774,
ttbi-QR-88-8028-3,88,1.018,-130.4515,3,8028,27.60125494003296,
ttbi-QR-15-21781-3,15,0.633,-130.4493,3,21781,11.024019479751587,
ttbi-QR-15-11820-3,15,0.9868,-130.449,3,11820,18.60006022453308,
ttbi-QR-15-13571-3,15,0.9914,-130.4393,3,13571,14.683762788772583,
ttbi-QR-86-17335-3,86,0.9606,-130.4293,3,17335,30.677813053131104,
ttbi-QR-56-14272-3,56,0.8668,-130.4216,3,14272,30.73122501373291,
ttbi-QR-148-15192-3,148,1.1503,-130.4089,3,15192,26.560688972473145,
ttbi-QR-60-20129-3,60,0.8572,-130.4062,3,20129,35.73435425758362,
ttbi-QR-86-14459-3,86,0.9856,-130.4055,3,14459,31.421571254730225,
ttbi-QR-29-11078-3,29,0.8888,-130.4047,3,11078,11.325024843215942,
ttbi-QR-15-5189-3,15,0.9108,-130.3997,3,5189,14.185817003250122,
ttbi-QR-13-24077-3,13,0.8392,-130.3987,3,24077,13.856859683990479,
ttbi-QR-9-3056-3,9,0.8005,-130.3938,3,3056,6.602544069290161,
ttbi-QR-148-3273-3,148,1.0211,-130.3932,3,3273,26.488534688949585,
ttbi-QR-61-1887-3,61,0.821,-130.3881,3,1887,25.516826152801514,
ttbi-QR-148-18930-3,148,0.8894,-130.3862,3,18930,26.380521059036255,
ttbi-QR-5-10206-3,5,0.9246,-130.3765,3,10206,8.041926145553589,
ttbi-QR-96-3594-3,96,0.7094,-130.3612,3,3594,23.922882556915283,
ttbi-QR-86-27185-3,86,0.8859,-130.3594,3,27185,30.015540599822998,
ttbi-QR-15-20690-3,15,0.8035,-130.3572,3,20690,14.259880781173706,
ttbi-QR-15-11224-3,15,0.786,-130.3472,3,11224,14.182782411575317,
ttbi-QR-15-4159-3,15,1.036,-130.3379,3,4159,15.797993659973145,
ttbi-QR-20-16349-3,20,0.8804,-130.3373,3,16349,12.734787940979004,
ttbi-QR-61-2561-3,61,0.7384,-130.334,3,2561,47.5681688785553,
ttbi-QR-15-10232-3,15,0.8353,-130.3294,3,10232,61.93475651741028,
ttbi-QR-7-1427-3,7,1.0401,-130.3245,3,1427,9.522321224212646,
ttbi-QR-60-16473-3,60,0.7712,-130.3199,3,16473,24.23204731941223,
ttbi-QR-169-4989-3,169,0.9263,-130.3175,3,4989,17.57215976715088,
ttbi-QR-13-11368-3,13,0.7772,-130.3174,3,11368,13.005393743515015,
ttbi-QR-5-19780-3,5,0.7737,-130.3154,3,19780,7.357128858566284,
ttbi-QR-15-12148-3,15,0.6997,-130.3131,3,12148,17.621062994003296,
ttbi-QR-15-13257-3,15,0.8047,-130.309,3,13257,14.886177062988281,
ttbi-QR-13-9501-3,13,0.8148,-130.3073,3,9501,16.040452003479004,
ttbi-QR-15-7931-3,15,1.1262,-130.3066,3,7931,26.597100734710693,
ttbi-QR-88-22865-3,88,0.9957,-130.2993,3,22865,30.241591215133667,
ttbi-QR-15-16563-3,15,1.1519,-130.2834,3,16563,18.95448637008667,
ttbi-QR-13-19780-3,13,0.7148,-130.2765,3,19780,12.307926416397095,
ttbi-QR-86-21381-3,86,0.8367,-130.2707,3,21381,29.361162424087524,
ttbi-QR-14-9363-3,14,0.9992,-130.2706,3,9363,31.504236698150635,
ttbi-QR-15-12280-3,15,0.7504,-130.2654,3,12280,15.53888201713562,
ttbi-QR-88-7351-3,88,1.0549,-130.265,3,7351,34.847732067108154,
ttbi-QR-60-5880-3,60,0.4126,-130.2603,3,5880,19.942031145095825,
ttbi-QR-14-3151-3,14,0.8551,-130.256,3,3151,17.181989908218384,
ttbi-QR-13-5956-3,13,0.8781,-130.2544,3,5956,21.0607328414917,
ttbi-QR-14-9539-3,14,0.8663,-130.2527,3,9539,15.913870096206665,
ttbi-QR-43-8078-3,43,0.7481,-130.2522,3,8078,12.74507761001587,
ttbi-QR-29-8508-3,29,0.674,-130.2512,3,8508,16.657299280166626,
ttbi-QR-169-308-3,169,1.1246,-130.2496,3,308,21.80479145050049,
ttbi-QR-148-13994-3,148,1.1039,-130.2474,3,13994,27.051006317138672,
ttbi-QR-2-16995-3,2,0.5077,-130.2428,3,16995,5.224115610122681,
ttbi-QR-88-19939-3,88,1.0565,-130.2426,3,19939,30.475845336914062,
ttbi-QR-88-30703-3,88,0.9146,-130.2415,3,30703,32.661967515945435,
ttbi-QR-13-23182-3,13,0.7278,-130.2406,3,23182,13.861329555511475,
ttbi-QR-88-14802-3,88,0.893,-130.2391,3,14802,45.46126127243042,
ttbi-QR-20-25774-3,20,0.8584,-130.2368,3,25774,14.808587551116943,
ttbi-QR-86-19719-3,86,1.1721,-130.2313,3,19719,75.59033727645874,
ttbi-QR-15-5239-3,15,0.8957,-130.2181,3,5239,15.18892240524292,
ttbi-QR-9-9440-3,9,1.0905,-130.2118,3,9440,8.00625491142273,
ttbi-QR-86-11320-3,86,0.6742,-130.2095,3,11320,27.621063470840454,
ttbi-QR-56-17418-3,56,1.1371,-130.2034,3,17418,38.99915814399719,
ttbi-QR-20-2232-3,20,0.9401,-130.2025,3,2232,13.610901832580566,
ttbi-QR-14-11070-3,14,0.8362,-130.188,3,11070,13.744799852371216,
ttbi-QR-88-2173-3,88,0.9365,-130.1848,3,2173,26.955361366271973,
ttbi-QR-60-8872-3,60,0.9187,-130.1783,3,8872,39.18668603897095,
ttbi-QR-18-8919-3,18,1.0464,-130.1765,3,8919,13.399234294891357,
ttbi-QR-96-2600-3,96,0.7241,-130.1734,3,2600,62.499866247177124,
ttbi-QR-15-19211-3,15,0.8405,-130.1716,3,19211,13.51162600517273,
ttbi-QR-96-10514-3,96,0.6906,-130.1713,3,10514,22.076859951019287,
ttbi-QR-43-13816-3,43,0.9209,-130.1699,3,13816,13.523426055908203,
ttbi-QR-60-3360-3,60,1.0482,-130.1672,3,3360,36.70184564590454,
ttbi-QR-13-10002-3,13,0.9488,-130.1638,3,10002,23.030247449874878,
ttbi-QR-96-7755-3,96,1.1602,-130.1487,3,7755,33.25948619842529,
ttbi-QR-61-5554-3,61,0.6563,-130.1356,3,5554,29.258541107177734,
ttbi-QR-13-1915-3,13,0.6647,-130.1338,3,1915,12.729029417037964,
ttbi-QR-148-11219-3,148,0.6752,-130.118,3,11219,20.009254932403564,
ttbi-QR-43-14043-3,43,0.89,-130.1024,3,14043,15.014692783355713,
ttbi-QR-14-8448-3,14,0.7776,-130.0998,3,8448,36.71897506713867,
ttbi-QR-148-16174-3,148,0.7347,-130.0982,3,16174,22.557844400405884,
ttbi-QR-13-19956-3,13,0.9458,-130.0937,3,19956,18.767661809921265,
ttbi-QR-43-5909-3,43,1.1267,-130.0859,3,5909,16.581239700317383,
ttbi-QR-56-10905-3,56,0.9331,-130.0714,3,10905,36.533610343933105,
ttbi-QR-86-24842-3,86,1.0302,-130.0707,3,24842,32.02085041999817,
ttbi-QR-56-8592-3,56,0.6752,-130.0689,3,8592,37.44419050216675,
ttbi-QR-15-5306-3,15,0.9919,-130.054,3,5306,13.607595443725586,
ttbi-QR-13-23611-3,13,1.1288,-130.049,3,23611,136.16009497642517,
ttbi-QR-56-22273-3,56,0.8183,-130.0454,3,22273,349.9939601421356,
ttbi-QR-56-11323-3,56,0.8016,-130.0254,3,11323,29.998026609420776,
ttbi-QR-86-6929-3,86,0.8553,-130.0212,3,6929,26.63309621810913,
ttbi-QR-61-9028-3,61,0.7925,-130.0136,3,9028,29.9238064289093,
ttbi-QR-88-2867-3,88,1.0467,-130.0118,3,2867,32.29493546485901,
ttbi-QR-14-12302-3,14,0.8694,-130.0106,3,12302,43.29853057861328,
ttbi-QR-15-21047-3,15,0.5574,-130.0038,3,21047,16.407862901687622,
ttbi-QR-88-31314-3,88,0.6157,-130.0026,3,31314,26.210505962371826,
ttbi-QR-148-13683-3,148,0.9556,-129.9989,3,13683,27.095596313476562,
ttbi-QR-15-19881-3,15,0.6861,-129.9973,3,19881,55.50611758232117,
ttbi-QR-13-3557-3,13,0.8311,-129.9948,3,3557,12.486006498336792,
ttbi-QR-14-9597-3,14,0.9626,-129.9801,3,9597,14.136188983917236,
ttbi-QR-88-4769-3,88,1.1851,-129.9793,3,4769,31.318831205368042,
ttbi-QR-13-5957-3,13,0.8667,-129.9757,3,5957,16.716193914413452,
ttbi-QR-15-10076-3,15,1.0134,-129.974,3,10076,26.20457625389099,
ttbi-QR-13-15427-3,13,0.8809,-129.9733,3,15427,15.115092039108276,
ttbi-QR-19-409-3,19,1.1387,-129.971,3,409,14.686865091323853,
ttbi-QR-15-17960-3,15,0.7094,-129.9623,3,17960,11.324402093887329,
ttbi-QR-15-14611-3,15,0.9584,-129.9602,3,14611,13.884560585021973,
ttbi-QR-56-336-3,56,0.7406,-129.9512,3,336,24.373724460601807,
ttbi-QR-56-1670-3,56,0.8709,-129.9507,3,1670,28.300138473510742,
ttbi-QR-18-13074-3,18,0.5004,-129.9463,3,13074,9.250337839126587,
ttbi-QR-15-2857-3,15,0.7403,-129.9338,3,2857,14.570999383926392,
ttbi-QR-19-9621-3,19,0.9807,-129.9143,3,9621,24.741722345352173,
ttbi-QR-20-20030-3,20,1.0116,-129.9136,3,20030,15.348737239837646,
ttbi-QR-15-18379-3,15,1.0287,-129.9069,3,18379,15.757965326309204,
ttbi-QR-61-16146-3,61,1.1995,-129.9003,3,16146,36.282570600509644,
ttbi-QR-33-882-3,33,0.9608,-129.8992,3,882,11.353829622268677,
ttbi-QR-15-11886-3,15,1.192,-129.896,3,11886,24.092752695083618,
ttbi-QR-60-21868-3,60,0.9144,-129.8887,3,21868,36.18786811828613,
ttbi-QR-61-8197-3,61,1.0979,-129.8791,3,8197,34.35807251930237,
ttbi-QR-5-3970-3,5,1.1316,-129.8747,3,3970,10.23297929763794,
ttbi-QR-15-8546-3,15,1.0709,-129.8691,3,8546,23.653475761413574,
ttbi-QR-13-20250-3,13,0.7782,-129.8655,3,20250,13.57023310661316,
ttbi-QR-86-16983-3,86,0.9332,-129.8647,3,16983,81.58306622505188,
ttbi-QR-5-8129-3,5,0.7096,-129.8642,3,8129,5.639517784118652,
ttbi-QR-14-9854-3,14,1.1574,-129.8612,3,9854,16.546194076538086,
ttbi-QR-96-3868-3,96,1.0632,-129.8585,3,3868,25.43465805053711,
ttbi-QR-14-474-3,14,0.7998,-129.8555,3,474,14.537636995315552,
ttbi-QR-14-13873-3,14,0.7041,-129.8443,3,13873,11.900028705596924,
ttbi-QR-148-16031-3,148,1.0811,-129.8436,3,16031,26.239710330963135,
ttbi-QR-33-7066-3,33,0.9974,-129.8415,3,7066,15.168268918991089,
ttbi-QR-13-24009-3,13,0.6276,-129.8343,3,24009,26.782968282699585,
ttbi-QR-14-13375-3,14,0.8545,-129.8205,3,13375,16.264099597930908,
ttbi-QR-60-7783-3,60,1.0174,-129.8127,3,7783,42.396488904953,
ttbi-QR-86-19919-3,86,0.9442,-129.805,3,19919,30.226126194000244,
ttbi-QR-148-16994-3,148,1.0313,-129.8047,3,16994,26.4623064994812,
ttbi-QR-148-19866-3,148,1.0329,-129.8027,3,19866,27.726812839508057,
ttbi-QR-148-17701-3,148,0.8829,-129.7789,3,17701,26.30081009864807,
ttbi-QR-60-10942-3,60,0.9837,-129.7775,3,10942,30.820737600326538,
ttbi-QR-13-17128-3,13,1.0571,-129.7688,3,17128,15.94881296157837,
ttbi-QR-15-15470-3,15,0.6722,-129.7669,3,15470,18.952617406845093,
ttbi-QR-86-27436-3,86,0.7922,-129.7658,3,27436,21.55945134162903,
ttbi-QR-1-8374-3,1,0.6687,-129.7621,3,8374,4.676599025726318,
ttbi-QR-88-4641-3,88,1.1231,-129.7594,3,4641,53.34302592277527,
